place_id	name	formatted_address	latitude	longitude	formatted_phone_number	international_phone_number	website	permanently_closed	opening_hours	price_level	rating	url	utc_offset	vicinity
ChIJA8Z6_oGEw4kRMOkBF3x_vn8	Foot Care Associates: Dr. Fawaz Nesheiwat DPM	488 Schooleys Mountain Rd, Hackettstown, NJ 07840, USA	4.083.125.099.999.990	-74.821.792	(908) 852-0229	+1 908-852-0229	http://www.footcarepc.com/		{u'weekday_text': [u'Monday: 8:30 AM \u2013 6:30 PM', u'Tuesday: 8:30 AM \u2013 6:30 PM', u'Wednesday: 8:30 AM \u2013 6:00 PM', u'Thursday: 8:30 AM \u2013 6:30 PM', u'Friday: 8:30 AM \u2013 1:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1830'}, u'open': {u'day': 1, u'time': u'0830'}}, {u'close': {u'day': 2, u'time': u'1830'}, u'open': {u'day': 2, u'time': u'0830'}}, {u'close': {u'day': 3, u'time': u'1800'}, u'open': {u'day': 3, u'time': u'0830'}}, {u'close': {u'day': 4, u'time': u'1830'}, u'open': {u'day': 4, u'time': u'0830'}}, {u'close': {u'day': 5, u'time': u'1300'}, u'open': {u'day': 5, u'time': u'0830'}}]}		1	https://maps.google.com/?cid=9204934859330545968	-240	488 Schooleys Mountain Road, Hackettstown
ChIJvXDATsEsw4kRvoYCh6k45aU	Family Foot Care Group LLP	390 Crystal Run Rd #110, Middletown, NY 10941, USA	414.574.189	-743.402.048	(845) 692-3668	+1 845-692-3668	http://www.footcaregroup.com/				5	https://maps.google.com/?cid=11954023086690567870	-240	390 Crystal Run Road #110, Middletown
ChIJD0jDgixUw4kRX5nPzLU6NIA	River Valley Family Medical Services P.C.	3452 NY-97, Barryville, NY 12719, USA	414.790.159	-7.491.852.519.999.990	(845) 557-6411	+1 845-557-6411						https://maps.google.com/?cid=9238073288143378783	-240	3452 New York 97, Barryville
ChIJ7RjfL3E-3YkRR25k7FNgo-Q	Planned Parenthood - Poughkeepsie Health Center	17 Noxon St, Poughkeepsie, NY 12601, USA	417.013.364	-7.392.906.769.999.990	(845) 562-7800	+1 845-562-7800	https://www.plannedparenthood.org/health-center/new-york/poughkeepsie/12601/poughkeepsie-health-center-2621-91160?utm_campaign=poughkeepsie-health-center&utm_medium=organic&utm_source=local-listing		{u'weekday_text': [u'Monday: 8:00 AM \u2013 5:00 PM', u'Tuesday: 11:00 AM \u2013 7:30 PM', u'Wednesday: 8:00 AM \u2013 4:30 PM', u'Thursday: 11:00 AM \u2013 7:30 PM', u'Friday: 8:30 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1930'}, u'open': {u'day': 2, u'time': u'1100'}}, {u'close': {u'day': 3, u'time': u'1630'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1930'}, u'open': {u'day': 4, u'time': u'1100'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0830'}}]}		3	https://maps.google.com/?cid=16475117775415963207	-240	17 Noxon Street, Poughkeepsie
ChIJieiWhW5kxIkRmGXC2qrmaOA	Bangor Medical Center	153 N 11th St, Bangor, PA 18013, USA	408.708.968	-75.218.375	(610) 588-4502	+1 610-588-4502			{u'weekday_text': [u'Monday: Closed', u'Tuesday: 10:00 AM \u2013 8:00 PM', u'Wednesday: 10:00 AM \u2013 8:00 PM', u'Thursday: 10:00 AM \u2013 8:00 PM', u'Friday: 10:00 AM \u2013 8:00 PM', u'Saturday: 10:00 AM \u2013 8:00 PM', u'Sunday: 10:00 AM \u2013 8:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'2000'}, u'open': {u'day': 0, u'time': u'1000'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'1000'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'1000'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'1000'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'1000'}}, {u'close': {u'day': 6, u'time': u'2000'}, u'open': {u'day': 6, u'time': u'1000'}}]}			https://maps.google.com/?cid=16170428083562767768	-240	153 North 11th Street, Bangor
ChIJ8-7aX9TexIkR8kTpRy_gRlM	Advanced Urgent Care	305 Mulberry St, Scranton, PA 18503, USA	414.121.061	-756.631.454	(570) 909-9972	+1 570-909-9972	https://www.advancedurgentcare.us/locations/scranton/		{u'weekday_text': [u'Monday: 9:00 AM \u2013 9:00 PM', u'Tuesday: 9:00 AM \u2013 9:00 PM', u'Wednesday: 9:00 AM \u2013 9:00 PM', u'Thursday: 9:00 AM \u2013 9:00 PM', u'Friday: 9:00 AM \u2013 9:00 PM', u'Saturday: 9:00 AM \u2013 8:00 PM', u'Sunday: 9:00 AM \u2013 8:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'2000'}, u'open': {u'day': 0, u'time': u'0900'}}, {u'close': {u'day': 1, u'time': u'2100'}, u'open': {u'day': 1, u'time': u'0900'}}, {u'close': {u'day': 2, u'time': u'2100'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'2100'}, u'open': {u'day': 3, u'time': u'0900'}}, {u'close': {u'day': 4, u'time': u'2100'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'2100'}, u'open': {u'day': 5, u'time': u'0900'}}, {u'close': {u'day': 6, u'time': u'2000'}, u'open': {u'day': 6, u'time': u'0900'}}]}		2.5	https://maps.google.com/?cid=6000730047192319218	-240	305 Mulberry Street, Scranton
ChIJi3mcYZS0xIkR1tLQCYWQukc	Honesdale Family Health Center	600 Maple Ave # 2, Honesdale, PA 18431, USA	41.574.943	-75.268.162	(570) 251-6672	+1 570-251-6672	https://www.wmh.org/				3	https://maps.google.com/?cid=5168602423430795990	-240	600 Maple Avenue # 2, Honesdale
ChIJBeHOP-Yt3YkRChsXBHAphho	Mid-Hudson Urological Associates	600 Stony Brook Ct, Newburgh, NY 12550, USA	41.501.852	-74.049.084	(845) 561-1538	+1 845-561-1538						https://maps.google.com/?cid=1911260652947053322	-240	600 Stony Brook Court, Newburgh
ChIJt1nEjpHyxIkRfu6urEWXfBc	Careworks Urgent Care	126 Market Way, Mt Pocono, PA 18344, USA	411.266.276	-7.537.414.749.999.990	(570) 895-5067	+1 570-895-5067			{u'weekday_text': [u'Monday: 4:00 \u2013 9:00 PM', u'Tuesday: 4:00 \u2013 9:00 PM', u'Wednesday: 4:00 \u2013 9:00 PM', u'Thursday: 4:00 \u2013 9:00 PM', u'Friday: 4:00 \u2013 9:00 PM', u'Saturday: 8:00 AM \u2013 6:00 PM', u'Sunday: 8:00 AM \u2013 6:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1800'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2100'}, u'open': {u'day': 1, u'time': u'1600'}}, {u'close': {u'day': 2, u'time': u'2100'}, u'open': {u'day': 2, u'time': u'1600'}}, {u'close': {u'day': 3, u'time': u'2100'}, u'open': {u'day': 3, u'time': u'1600'}}, {u'close': {u'day': 4, u'time': u'2100'}, u'open': {u'day': 4, u'time': u'1600'}}, {u'close': {u'day': 5, u'time': u'2100'}, u'open': {u'day': 5, u'time': u'1600'}}, {u'close': {u'day': 6, u'time': u'1800'}, u'open': {u'day': 6, u'time': u'0800'}}]}			https://maps.google.com/?cid=1692393885490146942	-240	126 Market Way, Mount Pocono
ChIJr2xQ2ng-3YkRKcHDNMbK9fs	Tanesha Reynolds , Np	21 Reade Pl #3100, Poughkeepsie, NY 12601, USA	4.169.429	-73.933.554	(845) 214-1900	+1 845-214-1900	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=18155640425451602217	-240	21 Reade Place #3100, Poughkeepsie
ChIJw-W8UoxHxIkR0U11DPANGVw	National Seating	2030 Center St, Northampton, PA 18067, USA	40.689.756	-75.500.789	(610) 440-0435	+1 610-440-0435	http://www.nsm-seating.com/					https://maps.google.com/?cid=6636350850559462865	-240	2030 Center Street, Northampton
ChIJI-cGZVhYwokRoq7jdHOT1PQ	CityMD	315 W 57th St, New York, NY 10019, USA	407.673.453	-739.837.065	(212) 315-2330	+1 212-315-2330	http://www.citymd.com/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 10:00 PM', u'Tuesday: 8:00 AM \u2013 10:00 PM', u'Wednesday: 8:00 AM \u2013 10:00 PM', u'Thursday: 8:00 AM \u2013 10:00 PM', u'Friday: 8:00 AM \u2013 10:00 PM', u'Saturday: 9:00 AM \u2013 6:00 PM', u'Sunday: 9:00 AM \u2013 6:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1800'}, u'open': {u'day': 0, u'time': u'0900'}}, {u'close': {u'day': 1, u'time': u'2200'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2200'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2200'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2200'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2200'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1800'}, u'open': {u'day': 6, u'time': u'0900'}}]}		4	https://maps.google.com/?cid=17641887764408676002	-240	315 West 57th Street, New York
ChIJQ7PUXWKIxIkRx9hhPYBV5vs	TheJenny Rose Center-Hyperbaric wound care	296 E Brown St, East Stroudsburg, PA 18301, USA	409.946.135	-751.696.321	(570) 421-3415	+1 570-421-3415	http://www.thejennyrosecenter.com/					https://maps.google.com/?cid=18151289357437360327	-240	296 East Brown Street, East Stroudsburg
ChIJefKPOMuw3IkRDytzeqkZtwc	HRHCare Health Center at Monticello	23 Lakewood Ave, Monticello, NY 12701, USA	41.654.625	-7.468.801.599.999.990	(845) 794-2010	+1 845-794-2010	http://www.hrhcare.org/healthcenters/monticello/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 7:00 PM', u'Tuesday: 8:00 AM \u2013 5:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 7:00 PM', u'Friday: 8:00 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1900'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1900'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0800'}}]}			https://maps.google.com/?cid=555941294698081039	-240	23 Lakewood Avenue, Monticello
ChIJN18asPUJXUARIjvFNcbt93o	CareMount Medical	1561 Ulster Ave, Lake Katrine, NY 12449, USA	419.765.594	-739.907.034	(845) 231-5600	+1 845-231-5600	http://www.caremountmedical.com/directory/locations/show/kingston-campus		{u'weekday_text': [u'Monday: 6:45 AM \u2013 5:00 PM', u'Tuesday: 6:45 AM \u2013 5:00 PM', u'Wednesday: 6:45 AM \u2013 5:00 PM', u'Thursday: 6:45 AM \u2013 5:00 PM', u'Friday: 6:45 AM \u2013 5:00 PM', u'Saturday: 8:00 AM \u2013 5:00 PM', u'Sunday: 9:30 AM \u2013 1:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1300'}, u'open': {u'day': 0, u'time': u'0930'}}, {u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0645'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0645'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0645'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0645'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0645'}}, {u'close': {u'day': 6, u'time': u'1700'}, u'open': {u'day': 6, u'time': u'0800'}}]}		3.5	https://maps.google.com/?cid=8860812227436165922	-240	1561 Ulster Avenue, Lake Katrine
ChIJP-IDtH8-3YkR0P95-fv5p6k	Francine Brooks, Md	21 Fox St Ste 104, Poughkeepsie, NY 12601, USA	41.690.183	-7.393.339.139.999.990	(845) 431-2400	+1 845-431-2400	http://www.healthquest.org/					https://maps.google.com/?cid=12225014574138130384	-240	21 Fox Street Ste 104, Poughkeepsie
ChIJx4StgSD6wokRkE93NQruWTo	Hackensack University Mchvhhhohhkhkbhkbhkkjbedical Center	30 Prospect Ave, Hackensack, NJ 07601, USA	40.883.999	-74.055.961	(551) 996-2000	+1 551-996-2000	http://www.hackensackumc.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.2	https://maps.google.com/?cid=4204653454741163920	-240	30 Prospect Avenue, Hackensack
ChIJs71X2ng-3YkRF9lX4et23ig	The Vascular Group	21 Reade Pl, Poughkeepsie, NY 12601, USA	4.169.429	-73.933.554	(845) 483-0698	+1 845-483-0698	http://albanyvascular.com/				4.3	https://maps.google.com/?cid=2944921961816906007	-240	21 Reade Place, Poughkeepsie
ChIJQ1IHsZbNxIkR_R7TD2u417o	United Surgical Associates, P.C.	75 N Scott St, Carbondale, PA 18407, USA	415.765.898	-755.096.803	(570) 281-9000	+1 570-281-9000	http://www.closuredoc.com/					https://maps.google.com/?cid=13463432381013892861	-240	75 North Scott Street, Carbondale
ChIJIXXRxXg-3YkRNSEF8uept14	omen’s Cancer Care Associates-Cancer Center of Poughkeepsie	45 Reade Pl, Poughkeepsie, NY 12601, USA	416.940.604	-7.393.494.220.000.000	(845) 483-6925	+1 845-483-6925	http://www.womenscancer.net/					https://maps.google.com/?cid=6825110573966238005	-240	5 Reade Place, Poughkeepsie
ChIJfVBEZsbAxokRlvNi9PcmhI8	Dr. Bryan X. Desouza, MD	100 Lancaster Ave, Wynnewood, PA 19096, USA	3.998.852.730.000.000	-752.604.861	(866) 225-5654	+1 866-225-5654						https://maps.google.com/?cid=10341433490748404630	-240	100 Lancaster Avenue, Wynnewood
ChIJn2LKJkNA6IkRtUjh3swx0YA	St. Charles Hospital	200 Belle Terre Rd, Port Jefferson, NY 11777, USA	409.464.238	-730.607.936	(631) 474-6000	+1 631-474-6000	http://www.stcharles.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3	https://maps.google.com/?cid=9282255062969698485	-240	200 Belle Terre Road, Port Jefferson
ChIJg6QptnYy3YkRV83mgRwEnDo	Westchester	23 Clintonwood Dr, New Windsor, NY 12553, USA	414.814.204	-740.246.574								https://maps.google.com/?cid=4223255071051664727	-240	23 Clintonwood Drive, New Windsor
ChIJQ9rjfUzY54kRXrWT1_WwpBc	Yale New Haven Children's Hospital	1 Park St, New Haven, CT 06510, USA	413.044.215	-729.356.896	(203) 688-4242	+1 203-688-4242	https://www.ynhh.org/childrens-hospital.aspx		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.8	https://maps.google.com/?cid=1703681128983147870	-240	1 Park Street, New Haven
ChIJFYciRypTwokRu9KJwL7vHVU	Newark Beth Israel Medical Center	201 Lyons Ave, Newark, NJ 07112, USA	407.105.369	-742.130.916	(800) 843-2384	+1 800-843-2384	http://www.barnabashealth.org/Newark-Beth-Israel-Medical-Center.aspx				3.3	https://maps.google.com/?cid=6133321870101566139	-240	201 Lyons Avenue, Newark
ChIJvVqHJ9Y93YkR1ZcfBaYLGFY	Rohit Shahani, Md	3 Columbia St #300, Poughkeepsie, NY 12601, USA	416.957.163	-739.373.012	(845) 483-0100	+1 845-483-0100	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=6203721294381291477	-240	3 Columbia Street #300, Poughkeepsie
ChIJ8Tx9u3M-3YkRs-ST1iTpEjQ	First Aid Urgent Care	1 Civic Center Plaza #110, Poughkeepsie, NY 12601, USA	417.042.262	-7.392.825.859.999.990	(845) 867-4000	+1 845-867-4000	http://firstaidurgent.com/		{u'weekday_text': [u'Monday: 9:00 AM \u2013 7:00 PM', u'Tuesday: 9:00 AM \u2013 7:00 PM', u'Wednesday: 9:00 AM \u2013 7:00 PM', u'Thursday: 9:00 AM \u2013 7:00 PM', u'Friday: 9:00 AM \u2013 7:00 PM', u'Saturday: 9:00 AM \u2013 3:00 PM', u'Sunday: 9:00 AM \u2013 3:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1500'}, u'open': {u'day': 0, u'time': u'0900'}}, {u'close': {u'day': 1, u'time': u'1900'}, u'open': {u'day': 1, u'time': u'0900'}}, {u'close': {u'day': 2, u'time': u'1900'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'1900'}, u'open': {u'day': 3, u'time': u'0900'}}, {u'close': {u'day': 4, u'time': u'1900'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'1900'}, u'open': {u'day': 5, u'time': u'0900'}}, {u'close': {u'day': 6, u'time': u'1500'}, u'open': {u'day': 6, u'time': u'0900'}}]}			https://maps.google.com/?cid=3752317783981155507	-240	1 Civic Center Plaza #110, Poughkeepsie
ChIJA7cNp_Ib3YkR8jh79TuU1Y0	Hospital	Marbletown O&W Rail Trail, Cottekill, NY 12419, USA	418.492.246	-741.123.587								https://maps.google.com/?cid=10220237914629683442	-240	Marbletown O&W Rail Trail, Cottekill
ChIJU85NiY0O6IkRkmcBPK2A4SU	St. Vincent's Medical Center	2800 Main St, Bridgeport, CT 06606, USA	412.012.564	-732.015.109	(203) 576-6000	+1 203-576-6000	http://www.stvincents.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.2	https://maps.google.com/?cid=2729604330687653778	-240	2800 Main St, Bridgeport
ChIJJezJc-7NxIkRlfAOwtDPMeQ	Marian Outpatient Center	150 Brooklyn St & Route 6, Carbondale, PA 18407, USA	415.662.647	-7.551.429.019.999.990	(570) 281-1350	+1 570-281-1350	http://www.mariancommunityhospital.org/					https://maps.google.com/?cid=16443152210022297749	-240	150 Brooklyn Street & Route 6, Carbondale
ChIJI2DGg8zexIkRMVpsVb5gbes	Jennifer Swenski, DO	748 Quincy Ave #2a, Scranton, PA 18510, USA	41.410.446	-7.565.014.099.999.990	(570) 961-0851	+1 570-961-0851	http://www.commonwealthhealth.net/					https://maps.google.com/?cid=16964321741967743537	-240	748 Quincy Avenue #2a, Scranton
ChIJJ7SFT00z3YkR1qz4leKDDaw	Hudson Valley Hospital Center	1756 NY-9D, Cold Spring, NY 10516, USA	414.180.817	-739.493.916	(845) 265-6541	+1 845-265-6541	http://www.hvhc.org/					https://maps.google.com/?cid=12397710358422793430	-240	1756 New York 9D, Cold Spring
ChIJEyMi8_DNxIkR9Uy4t_Eq1xg	Careworks Urgent Care	267 Brooklyn St B, Carbondale, PA 18407, USA	415.637.649	-7.551.945.599.999.990	(570) 282-4100	+1 570-282-4100			{u'weekday_text': [u'Monday: 9:00 AM \u2013 8:00 PM', u'Tuesday: 9:00 AM \u2013 8:00 PM', u'Wednesday: 9:00 AM \u2013 8:00 PM', u'Thursday: 9:00 AM \u2013 8:00 PM', u'Friday: 9:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 6:00 PM', u'Sunday: 8:00 AM \u2013 6:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1800'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0900'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0900'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0900'}}, {u'close': {u'day': 6, u'time': u'1800'}, u'open': {u'day': 6, u'time': u'0800'}}]}			https://maps.google.com/?cid=1789946594560855285	-240	267 Brooklyn Street B, Carbondale
ChIJVW1Q0S8zwYkRo1B8gFjfNsE	Virtua Voorhees Hospital	100 Bowman Dr, Voorhees Township, NJ 08043, USA	398.421.363	-749.270.763	(856) 247-3000	+1 856-247-3000	https://www.virtua.org/locations/voorhees-hospital				3.6	https://maps.google.com/?cid=13922560869268213923	-240	100 Bowman Drive, Voorhees Township
ChIJVx3ILo7Y54kRsJ7beYYsH9o	Veterans Health Administration	950 Campbell Ave, West Haven, CT 06516, USA	412.845.367	-729.578.092	(203) 937-3830	+1 203-937-3830	https://www.va.gov/health/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		5	https://maps.google.com/?cid=15717330180627996336	-240	950 Campbell Avenue, West Haven
ChIJJfNJkczexIkRi_ZiD7x1k4E	Geisinger Community Medical Center	1800 Mulberry St, Scranton, PA 18510, USA	414.002.329	-756.469.025	(570) 703-8000	+1 570-703-8000	http://www.geisinger.org/for-patients/locations-directions/gcmc/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		2.9	https://maps.google.com/?cid=9336935903041615499	-240	1800 Mulberry Street, Scranton
ChIJ76yI3Rwtw4kR6ufbeXnaAR0	Eric Fethke, MD	Pediatric Speciality Center at Middletown, 212 Crystal Run Road, Middletown, NY 10941, USA	4.145.247.440.000.000	-743.537.671	(845) 703-7000	+1 845-703-7000	http://bchphysicians.org/directory/eric-fethke/					https://maps.google.com/?cid=2090191917346973674	-240	Pediatric Speciality Center at Middletown, 212 Crystal Run Road, Middletown
ChIJDTiV3Q3axIkRFR7r_EEfaUc	Mid Valley Hospital	1400 N Main St, Peckville, PA 18452, USA	414.807.081	-755.957.973	(570) 383-5500	+1 570-383-5500	http://www.commonwealthhealth.net/locations/mid-valley-outpatient-center					https://maps.google.com/?cid=5145678417524104725	-240	1400 North Main Street, Peckville
ChIJVaEsIqYP3YkRUleVDYlrqco	HealthAlliance Hospital Broadway Campus	396 Broadway, Kingston, NY 12401, USA	4.192.647.509.999.990	-7.399.517.949.999.990	(845) 331-3131	+1 845-331-3131	http://www.hahv.org/broadway-campus/				2.7	https://maps.google.com/?cid=14603321503108126546	-240	396 Broadway, Kingston
ChIJC-0jNM3exIkRNhIghwtgf54	Great Valley Cardiology	746 Jefferson Ave #305, Scranton, PA 18510, USA	414.126.714	-75.653.589	(570) 342-1776	+1 570-342-1776	http://greatvalleycardiology.com/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 5:00 PM', u'Tuesday: 8:00 AM \u2013 5:00 PM', u'Wednesday: 8:00 AM \u2013 5:00 PM', u'Thursday: 8:00 AM \u2013 5:00 PM', u'Friday: 8:00 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0800'}}]}		5	https://maps.google.com/?cid=11420952782662799926	-240	746 Jefferson Avenue #305, Scranton
ChIJSdcb2hxww4kRyeWgO7XPimk	Heart Center	175 High St, Newton, NJ 07860, USA	4.105.824.880.000.000	-747.679.488								https://maps.google.com/?cid=7605119298064934345	-240	175 High Street, Newton
ChIJayt-W6guw4kRVY3Jwp4fFJ0	Goshen Psychiatric	4 Harriman Dr, Goshen, NY 10924, USA	413.905.833	-743.217.032							1	https://maps.google.com/?cid=11318706530222181717	-240	4 Harriman Drive, Goshen
ChIJE464CwWIw4kRix78HGEwBeg	Foot Care Associates: Dr. Kyle Alessi DPM	279 NJ-31, Washington, NJ 07882, USA	4.074.289.400.000.000	-7.497.831.400.000.000	(908) 852-0229	+1 908-852-0229	http://www.footcarepc.com/		{u'weekday_text': [u'Monday: Closed', u'Tuesday: 8:30 AM \u2013 12:00 PM', u'Wednesday: Closed', u'Thursday: 1:30 \u2013 6:00 PM', u'Friday: Closed', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 2, u'time': u'1200'}, u'open': {u'day': 2, u'time': u'0830'}}, {u'close': {u'day': 4, u'time': u'1800'}, u'open': {u'day': 4, u'time': u'1330'}}]}			https://maps.google.com/?cid=16718822385339080331	-240	279 New Jersey 31, Washington
ChIJxybyRmt9w4kRV1-EagmPZSs	Health Lodge	Hardwick, NJ 07825, USA	41.061.201	-749.451.946	(908) 362-6088	+1 908-362-6088						https://maps.google.com/?cid=3127062786883215191	-240	Hardwick
ChIJxR4Wyagpw4kRUY2ZxZkrKns	The Heart Center, a division of Hudson Valley Cardiovascular Practice, P.C.	1460 NY-17M, Goshen, NY 10924, USA	41.353.064	-74.259.501	(845) 291-7041	+1 845-291-7041	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=8874953955132149073	-240	1460 New York 17M, Goshen
ChIJMSo_Cls-3YkRAE4bkSzQwMI	Children's Medical Group: Sung Jenny C MD	4252 Albany Post Rd, Hyde Park, NY 12538, USA	417.822.271	-739.317.111	(845) 452-1700	+1 845-452-1700	http://www.childrensmedgroup.com/					https://maps.google.com/?cid=14033445328718089728	-240	4252 Albany Post Road, Hyde Park
